,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label
657,spotify:track:3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:album:2noRn2Aes5aoNVsU6iWThc,Discovery,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2001-03-12,https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2,1,2,212546,https://p.scdn.co/mp3-preview/60f498858dd25f6a8c6fbb9dcdc58341656b5cce?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,,2017-04-22T07:38:20Z,0.624,0.911,7.0,-7.482,1.0,0.0524,0.329,0.861,0.0727,0.135,122.902,4.0,False
658,spotify:track:4qhpmaAwOP4R59YrNpVRin,paranoia ??? - Remix,"spotify:artist:0r2iitlIO7Ogaxqy1DErUg, spotify:artist:10dzW1PpkEFPkeQSqvgXvw","Yui, Bonjr",spotify:album:2MFoeVtbqqpEYIwU23Q3KO,paranoia ??? (Remix),"spotify:artist:0r2iitlIO7Ogaxqy1DErUg, spotify:artist:10dzW1PpkEFPkeQSqvgXvw","Yui, Bonjr",2019-01-11,https://i.scdn.co/image/ab67616d0000b2730275b625db3b5c8e231e7a04,1,1,202458,https://p.scdn.co/mp3-preview/794ac70e2197e99759e42a745fdbb625db5fabb7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,,2020-03-06T18:52:59Z,0.584,0.479,6.0,-10.412,1.0,0.0753,0.599,0.854,0.535,0.136,81.728,4.0,True
659,spotify:track:2sCOr8I3dTUwxCEVSmVACC,Dream It Up,spotify:artist:7xOUuc45SPEUegRz2oYG0P,Sydney Wayser,spotify:album:2LxjrZBh3I3Rrqljufoh3e,Bell Choir Coast,spotify:artist:7xOUuc45SPEUegRz2oYG0P,Sydney Wayser,2012-03-27,https://i.scdn.co/image/ab67616d0000b2735497d1bac77b79ca33ddf85b,1,3,224066,https://p.scdn.co/mp3-preview/162aa8b494c4c8c46ed9013e74e86c6e4a0309a1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,,2018-03-07T01:53:14Z,0.564,0.746,10.0,-7.81,1.0,0.0418,0.0647,0.0344,0.141,0.401,122.992,4.0,False
660,spotify:track:1zzjHoGaWqtZoUhkqSxnhS,Reaching - Original Mix,spotify:artist:1ikID9RZZMvkuBGDWrqajq,Kasbo,spotify:album:44J0uhcKKoIQ0CPAsAaDF1,Reaching,spotify:artist:1ikID9RZZMvkuBGDWrqajq,Kasbo,2014-05-12,https://i.scdn.co/image/ab67616d0000b2731a0774615bb29814eded0676,1,1,219208,https://p.scdn.co/mp3-preview/87d36fbc04f4a23ce151ac35e5af85c064efba97?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,,2017-04-22T07:58:12Z,0.549,0.974,4.0,-4.267,0.0,0.139,0.0116,0.315,0.074,0.151,149.992,4.0,True
661,spotify:track:2VDqHXzuyOl3dl4wdNK5D2,Boggis Bunce And Bean (Reprise),spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,spotify:album:3gADDsHlueojnCqtrn7N6K,Fantastic Mr. Fox - Additional Music From The Original Score By Alexandre Desplat - The Abbey Road Mixes,spotify:artist:71jzN72g8qWMCMkWC5p1Z0,Alexandre Desplat,2010-01-01,https://i.scdn.co/image/ab67616d0000b273af950d62d18ca902bd73ad79,1,19,79440,https://p.scdn.co/mp3-preview/838e3eeddc41720f9f1707688a61283772169124?cid=9950ac751e34487dbbe027c4fd7f8e99,False,21,,2017-04-22T07:40:11Z,0.71,0.346,0.0,-14.451,0.0,0.0441,0.68,0.00701,0.0919,0.275,125.083,4.0,True
662,spotify:track:2MIXhD9W7WL1Txd4Z7bU49,Party People,spotify:artist:68kEuyFKyqrdQQLLsmiatm,Vince Staples,spotify:album:5h3WJG0aZjNOrayFu3MhCS,Big Fish Theory,spotify:artist:68kEuyFKyqrdQQLLsmiatm,Vince Staples,2017-06-23,https://i.scdn.co/image/ab67616d0000b2737ba7b4d23c717f3211717946,1,10,178506,https://p.scdn.co/mp3-preview/136b5379abc4afbfc8e4a62e0f76a79f09c8564c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,44,,2018-03-21T00:14:55Z,0.541,0.563,11.0,-6.75,1.0,0.0737,0.00195,0.111,0.193,0.105,115.297,4.0,False
663,spotify:track:2mqYv3B9cq7hmiRaHllcpq,Snowflakes,spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,spotify:album:0uZKAp7BWxoXGSuA36S7bM,Goats (Original Score),spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,2012-08-07,https://i.scdn.co/image/ab67616d0000b27381a68df89c17f2fbf6e2a311,1,6,46688,https://p.scdn.co/mp3-preview/0c087f7c736cfb221314e32579e9662dff3ac01f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,,2015-10-26T05:59:07Z,0.635,0.373,7.0,-14.925,1.0,0.0639,0.861,0.957,0.117,0.342,127.129,4.0,False
664,spotify:track:2zpgZcT2Ec1zFCSMwv0UR1,Window (Actress Remix),"spotify:artist:3MZsBdqDrRTJihTHQrO6Dq, spotify:artist:3bg5rmICvmA8dmYVAdKGYH","Joji, Actress",spotify:album:6ZksrxRWlJ7ExylPyJwfLJ,In Tongues (Deluxe),spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,2018-02-14,https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767,1,13,555175,https://p.scdn.co/mp3-preview/31492a79befc000dd605e92a942783aa1837350f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,39,,2018-04-07T18:34:10Z,0.808,0.552,1.0,-13.673,1.0,0.035,0.136,0.915,0.203,0.61,138.992,4.0,False
665,spotify:track:28J8MZFrSMvd5gWxAGRBq1,FEAR.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:4alcGHjstaALJHHiljfy3H,DAMN. COLLECTORS EDITION.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-12-08,https://i.scdn.co/image/ab67616d0000b273add9eb25744782c3717c9368,1,3,460573,https://p.scdn.co/mp3-preview/8283579ffc98dceab12bf94ff8975fda50efd818?cid=9950ac751e34487dbbe027c4fd7f8e99,True,45,,2018-01-11T03:21:45Z,0.588,0.479,1.0,-7.039,1.0,0.281,0.604,7.2e-06,0.527,0.434,150.414,4.0,True
666,spotify:track:5XmtLxVDzfwrTaTjfS08ji,Transatlanticism,spotify:artist:6oKeE1UH8FizqNPScqM1NE,Collin McLoughlin,spotify:album:5PjzadYDAwgVAXJ39WqhAF,Transatlanticism,spotify:artist:6oKeE1UH8FizqNPScqM1NE,Collin McLoughlin,2014-07-15,https://i.scdn.co/image/ab67616d0000b27388cced8af231edcd83270f6d,1,1,297864,https://p.scdn.co/mp3-preview/d5c79590a25768be8fe9769bcbe36e46e5e273d3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,8,,2017-07-22T21:36:18Z,0.355,0.789,6.0,-7.203,0.0,0.0735,0.0224,0.0135,0.0964,0.0552,136.974,4.0,False
667,spotify:track:44SO1hMPfH9xUvmI7bjhou,Peach Dream,spotify:artist:5YJXDPud21d8RrmnHGWNx5,Sniffle Party,spotify:album:4yNhHfReSTEAe50R7J502a,Peach Dream,spotify:artist:5YJXDPud21d8RrmnHGWNx5,Sniffle Party,2016-05-06,https://i.scdn.co/image/ab67616d0000b27327bc6c7415c320a2e9dfdf33,1,1,222066,https://p.scdn.co/mp3-preview/f3822526b00844bbfaa6344a97643841609aadfa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,,2018-05-15T00:01:22Z,0.692,0.637,10.0,-6.449,1.0,0.15,0.286,2.15e-05,0.231,0.429,121.99,4.0,True
668,spotify:track:7seSDB6TiLZarbicyDIjiQ,Batphone,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:1jeMiSeSnNS0Oys375qegp,Tranquility Base Hotel & Casino,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2018-05-11,https://i.scdn.co/image/ab67616d0000b27329d0706875760373af2812f1,1,10,271613,https://p.scdn.co/mp3-preview/c05dc9b22471682a1ca545947c8c0c47911a4832?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,,2018-05-11T05:00:04Z,0.675,0.681,5.0,-5.728,0.0,0.0356,0.312,0.0,0.304,0.675,106.521,4.0,False
669,spotify:track:5psz20rVFNRlt0u9cpzBpY,Upgrade,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:5dOpbgAmJeyoakKQ0QLWkR,The Incredible True Story,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,2015-11-13,https://i.scdn.co/image/ab67616d0000b273f0f7649257d4b99460929ced,1,3,173493,https://p.scdn.co/mp3-preview/08cd95e7a8ef22d3620e10887a07dc9f10960ce2?cid=9950ac751e34487dbbe027c4fd7f8e99,True,51,,2016-02-17T03:39:58Z,0.664,0.821,7.0,-6.134,0.0,0.0698,0.0904,6.7e-06,0.134,0.362,165.977,4.0,False
670,spotify:track:4ICj4cGcNXKA5Vt1j8SzX3,if these footsteps,"spotify:artist:7MSUfLeTdDEoZiJPDSBXgi, spotify:artist:1EoM3RaZFNyVemrUilsheL","Brian Eno, Rick Holland",spotify:album:4Wxc1ZDpt0utA1BxzJ4ZRQ,Panic of Looking,"spotify:artist:7MSUfLeTdDEoZiJPDSBXgi, spotify:artist:1EoM3RaZFNyVemrUilsheL","Brian Eno, Rick Holland",2011-11-07,https://i.scdn.co/image/ab67616d0000b273c30e868c49973362b3f57b2a,1,4,69200,https://p.scdn.co/mp3-preview/5b289f1e0f2cf98183289cc1ade00c45c338fe21?cid=9950ac751e34487dbbe027c4fd7f8e99,False,3,,2017-04-22T07:50:12Z,0.646,0.445,7.0,-17.564,1.0,0.177,0.495,0.726,0.124,0.703,122.366,4.0,False
671,spotify:track:3KzDBZYfyIPYadSYwrQkPL,Calvaire,spotify:artist:3qqkHeEhezlIaNj1vFYH2r,spill tab,spotify:album:0lLMXOCjwCQsqCE0VNBnQa,Calvaire,spotify:artist:3qqkHeEhezlIaNj1vFYH2r,spill tab,2020-03-05,https://i.scdn.co/image/ab67616d0000b27389aa6b4b935e0762b61eb605,1,1,117499,,False,23,,2021-01-06T00:15:35Z,0.771,0.473,1.0,-6.027,1.0,0.0556,0.434,0.0666,0.11,0.558,123.736,4.0,True
672,spotify:track:7zZkPiqHnL7icGGb4Almf6,Reunion,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:album:6R0ynY7RF20ofs9GJR5TXR,"Hurry Up, We're Dreaming",spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,2011,https://i.scdn.co/image/ab67616d0000b27389c5c957f376e8c87ed23dcc,1,3,235374,https://p.scdn.co/mp3-preview/fc2bf7ada40b21ec04e7691af5450cff4c125a83?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,,2017-04-22T08:11:22Z,0.428,0.824,7.0,-5.022,1.0,0.0459,5.85e-05,0.000253,0.126,0.275,124.006,4.0,False
673,spotify:track:5K3Ltbh5J9sdliccWyouhA,Stranger Boy,spotify:artist:24jCxKfFEU6FP7jmRwg8AY,Flipboitamidles,spotify:album:63NFAGvOtx0uZiA05sJvuG,Stranger Boy,spotify:artist:24jCxKfFEU6FP7jmRwg8AY,Flipboitamidles,2017-10-18,https://i.scdn.co/image/ab67616d0000b2732f188d0d20c06a024a48bb31,1,1,240666,https://p.scdn.co/mp3-preview/b78bd30433eade5ef79abce7cea62ecf75f4e7e3?cid=9950ac751e34487dbbe027c4fd7f8e99,True,38,,2019-10-04T01:58:19Z,0.524,0.805,5.0,-7.461,1.0,0.131,0.283,0.0,0.103,0.527,93.069,4.0,True
674,spotify:track:3mBAeX86IDfnm4ZgRpO5Ap,That Girl,spotify:artist:1ySUvbTVNE9pyhdzcDxjg4,Iman Omari,spotify:album:59L6qERRawmiEQ1dIHskkL,High-Loops & Higher-Loops,spotify:artist:1ySUvbTVNE9pyhdzcDxjg4,Iman Omari,2015-09-18,https://i.scdn.co/image/ab67616d0000b273a167cb2d94fa4d0e18025385,1,18,141750,https://p.scdn.co/mp3-preview/9fe573654155e293ca87f851dc18333367172719?cid=9950ac751e34487dbbe027c4fd7f8e99,False,23,,2018-04-19T05:54:54Z,0.413,0.437,1.0,-13.819,1.0,0.185,0.883,0.197,0.22,0.564,162.476,4.0,True
675,spotify:track:7hm4HTk9encxT0LYC0J6oI,Someday,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,spotify:album:2k8KgmDp9oHrmu0MIj4XDE,Is This It,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,The Strokes,2001-07-30,https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4,1,5,183440,https://p.scdn.co/mp3-preview/7cd927ea93a40afa4b8dbf0620cb44da56a52720?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,,2020-01-31T04:17:30Z,0.539,0.521,9.0,-7.46,1.0,0.0299,0.00425,0.0,0.367,0.679,106.035,4.0,True
676,spotify:track:5dpRJkvY8oWMQmQbEQTXhO,For You Blue - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,Let It Be (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1970-05-08,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,1,11,152213,https://p.scdn.co/mp3-preview/f3fea62baa9ba4f2205600b707abc18a683a2945?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,,2017-04-22T07:55:00Z,0.88,0.556,2.0,-10.773,1.0,0.0855,0.24,0.0483,0.24,0.955,128.542,4.0,False
677,spotify:track:4KDVWd4zUHrfJHyuOuvLJP,Plants,spotify:artist:4kSGbjWGxTchKpIxXPJv0B,Crumb,spotify:album:67J8Q5ezGbpcP0ntR972gF,Plants,spotify:artist:4kSGbjWGxTchKpIxXPJv0B,Crumb,2017-05-24,https://i.scdn.co/image/ab67616d0000b2730e9a10dc5156256a78fa3328,1,1,191904,,False,0,,2019-05-22T17:34:33Z,0.494,0.406,11.0,-10.725,0.0,0.0416,0.607,0.53,0.122,0.219,81.067,4.0,True
678,spotify:track:7tW2TN5ZDVxh1gGDcYOdix,Lifeboat,spotify:artist:1fhwDatVdLS9Y7IpP0jfK6,Gallago,spotify:album:5uhy0nAS4yj5pId1JH626l,Lifeboat,spotify:artist:1fhwDatVdLS9Y7IpP0jfK6,Gallago,2017-05-19,https://i.scdn.co/image/ab67616d0000b273a06af28acc085b069aca694e,1,1,286937,https://p.scdn.co/mp3-preview/091aae589ef931cda0f29a5cc4de7fbe85e65c96?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,,2019-02-05T03:58:04Z,0.786,0.612,10.0,-9.458,1.0,0.0548,0.0866,0.127,0.099,0.201,124.009,4.0,True
679,spotify:track:1eoKMI8JnqgeH3lSvcVBrV,"If I Believe You - Live From The O2, London. 16.12.16",spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:1s8VYzyi1ZNRgjke4AUwy0,"DH00278 (Live from The O2, London. 16.12.16)",spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,2017-12-15,https://i.scdn.co/image/ab67616d0000b27391ef5eaa78b7c6806dd6c03c,1,22,386616,https://p.scdn.co/mp3-preview/e1c753c5cf9dd373e2d08c5a4de64c85ddbcf7e3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,23,,2017-12-15T20:00:10Z,0.564,0.413,10.0,-10.354,1.0,0.0366,0.421,0.0069,0.984,0.251,129.82,3.0,True
680,spotify:track:2c8sgbZoEanC3QyFNZxUcA,Flexicution,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,Bobby Tarantino,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,2016-07-01,https://i.scdn.co/image/ab67616d0000b273b497e0b2e0c08b470ee70648,1,2,218946,https://p.scdn.co/mp3-preview/0b51f0b7d8ab09f5e15e3d3cde27a7820e7aa90a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,64,,2017-04-22T07:43:47Z,0.782,0.713,0.0,-6.576,0.0,0.0899,0.0619,0.00125,0.108,0.68,159.839,4.0,False
681,spotify:track:3RPK9VQuTsiTySY48ldeqx,Tammy's Song (Her Evils),spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2011-07-02,https://i.scdn.co/image/ab67616d0000b27333d50ba80791b4ed381f5221,1,5,161670,,True,0,,2017-12-24T23:01:09Z,0.477,0.835,9.0,-5.942,0.0,0.438,0.924,0.000508,0.129,0.52,97.317,3.0,False
682,spotify:track:3PjMtNzwhDHqxoKudm6GvF,She's Leaving Home - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,1967-06-01,https://i.scdn.co/image/ab67616d0000b27334ef8f7d06cf2fc2146f420a,1,6,215160,https://p.scdn.co/mp3-preview/ec1fd45b4db1594fff40c9404ecfc20af6f05620?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,,2017-04-22T07:55:22Z,0.381,0.214,4.0,-11.629,1.0,0.0337,0.944,0.0,0.106,0.393,127.581,3.0,False
683,spotify:track:5qdCsd05UUdtAsAtET9gxV,4th Dimensional Transition,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,spotify:album:6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,2007-12-14,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,1,6,238013,https://p.scdn.co/mp3-preview/ccddaff8d6db5b81020c3cf67a782077facd6ea4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,,2018-01-12T07:03:52Z,0.381,0.939,9.0,-4.684,1.0,0.125,0.042,0.918,0.172,0.335,159.97,4.0,False
684,spotify:track:4RjOHP3B6Oox9lWFiyNWdR,Repay,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,spotify:album:7BZ0bnBDNV8OuWr81fcaE1,Coffer,spotify:artist:6s3PbveUJMvMwZHyQUAPV4,j^p^n,2016-07-04,https://i.scdn.co/image/ab67616d0000b2731e8732442087e3dae5c12fb8,1,13,96026,https://p.scdn.co/mp3-preview/4be768f7b761ea5ea6b367384415430736268d65?cid=9950ac751e34487dbbe027c4fd7f8e99,False,9,,2018-01-06T07:40:50Z,0.695,0.579,2.0,-11.234,1.0,0.503,0.19,0.719,0.662,0.431,119.847,4.0,False
685,spotify:track:5HRyuaJHjEP6tc2BedQfmw,Twenty Past Four,spotify:artist:2nRa4MTDbaywCvODRKBbW1,Noble Oak,spotify:album:2Cd0BoR9ACx1jzMozPfi48,No Bloke,spotify:artist:2nRa4MTDbaywCvODRKBbW1,Noble Oak,2011-11-17,https://i.scdn.co/image/ab67616d0000b2734ddc15a3fa55892e11944c12,1,2,326823,https://p.scdn.co/mp3-preview/db9e671e2335449b6fcc8bd88466701fe2e60435?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,,2018-09-03T21:47:47Z,0.412,0.439,6.0,-16.645,0.0,0.0305,0.644,0.949,0.08,0.13,85.095,4.0,False
686,spotify:track:7ejvJkknxsIWzzZ9aPbAsM,Homecoming // Memories,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,spotify:album:20emzx3DV0l6f3ET9CNw4n,Kona Park,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,2014-05-29,https://i.scdn.co/image/ab67616d0000b27302a6fdf1c6a488c3a399bf02,1,9,224403,https://p.scdn.co/mp3-preview/6b6c258f2812ed603c66c6bd0d3084a69e3c3f3f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,,2018-01-06T07:38:24Z,0.539,0.655,1.0,-10.176,1.0,0.189,0.413,0.477,0.108,0.425,142.055,4.0,False
687,spotify:track:2UciqgwVDwro0fev3MFbxJ,ATM,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:4Wv5UAieM1LDEYVq5WmqDd,KOD,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2018-04-20,https://i.scdn.co/image/ab67616d0000b273cf0f0affd0138a7442f13706,1,5,216726,https://p.scdn.co/mp3-preview/48db23fdc566bfbd5a64aa1179e035c2584fb453?cid=9950ac751e34487dbbe027c4fd7f8e99,True,68,,2018-04-20T16:56:30Z,0.772,0.498,8.0,-7.661,1.0,0.649,0.115,0.0,0.0898,0.351,81.817,4.0,True
688,spotify:track:0kscgZAbpGIBbxrLpyyH9F,Late Bloomer,spotify:artist:4YrbRzQTBpeIOqPOtJ5vaW,Capetown Parade,spotify:album:3wvFdytQRFyGwuUfHeiYVN,St. Vincent,spotify:artist:4YrbRzQTBpeIOqPOtJ5vaW,Capetown Parade,2017-01-27,https://i.scdn.co/image/ab67616d0000b2730050f5c23301002d0c00d90a,1,2,50526,,False,0,,2019-10-14T17:02:51Z,0.838,0.224,4.0,-14.48,1.0,0.268,0.899,0.308,0.0997,0.0336,115.023,4.0,False
689,spotify:track:4YZbVct8l9MnAVIROnLQdx,Forrest Gump,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:album:392p3shh2jkxUxY2VHvlH8,channel ORANGE,spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean,2012-07-10,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,1,16,194840,https://p.scdn.co/mp3-preview/04ca91a6c762945684f84ef8f97aed0acff71d85?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,,2017-04-22T07:45:47Z,0.701,0.417,6.0,-7.818,0.0,0.0329,0.0888,0.000648,0.375,0.186,95.003,4.0,True
690,spotify:track:7edlbffSl8CmIp3fqM6Mcd,Highlight,spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,spotify:album:2uu7KIkpPuQlmLrQQyzvNy,Nothing Like Before (Original Motion Picture Soundtrack),spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,2018-04-06,https://i.scdn.co/image/ab67616d0000b273f9238dfd54374666a1a9e8e0,1,12,122500,https://p.scdn.co/mp3-preview/25a7c85296d17fe04aa10a60fa572f52b140825e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,,2019-09-11T15:04:01Z,0.508,0.0118,0.0,-22.277,1.0,0.0632,0.962,0.499,0.111,0.258,47.636,4.0,True
691,spotify:track:7qfur8OfEOABgenV3Wf0JK,Break the Law,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,spotify:album:2Tyx5dLhHYkx6zeAdVaTzN,GO:OD AM,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,2015-09-18,https://i.scdn.co/image/ab67616d0000b273ee0f38410382a255e4fb15f4,1,10,195840,https://p.scdn.co/mp3-preview/25c81a44bef9f727e691f7d41b24ab0ad845367d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,54,,2015-11-09T07:16:58Z,0.464,0.775,10.0,-5.374,0.0,0.263,0.193,0.0,0.155,0.438,148.442,4.0,True
692,spotify:track:0Zw4llKeB35SIKASy1aLtV,Eple,spotify:artist:5nPOO9iTcrs9k6yFffPxjH,Röyksopp,spotify:album:1WHbPhjPCBhjo49DpKvYbL,Melody AM,spotify:artist:5nPOO9iTcrs9k6yFffPxjH,Röyksopp,2001-08-22,https://i.scdn.co/image/ab67616d0000b27373a6321d8a9b9adada32753c,1,2,218320,https://p.scdn.co/mp3-preview/1298f9f8ac304030de24b954b1e8b14445f75bc1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,,2019-07-16T17:30:45Z,0.68,0.849,6.0,-5.295,1.0,0.0444,0.00746,0.0694,0.108,0.806,106.486,4.0,True
693,spotify:track:5yMWUFd05qqRppSTnhUzzA,Microphone,spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,spotify:album:1ew4WsTEydVNNQ8sTWZbXg,Davy,spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,2009-01-20,https://i.scdn.co/image/ab67616d0000b273e9c65f1d0495fcc536ab93d1,1,1,173013,,False,0,,2016-08-16T07:04:41Z,0.734,0.671,8.0,-6.663,0.0,0.0262,0.576,0.0323,0.303,0.518,110.011,4.0,False
694,spotify:track:6vIUovlj8NGi1JfnzVUUBI,Human,spotify:artist:0Cd6nHYwecCNM1sVEXKlYr,Krewella,spotify:album:1Y7A8ZaZ9QyeeOa3uWQJqc,Get Wet,spotify:artist:0Cd6nHYwecCNM1sVEXKlYr,Krewella,2013-09-20,https://i.scdn.co/image/ab67616d0000b273f2b1c2ed52674e40d14cd6c4,1,10,195533,https://p.scdn.co/mp3-preview/8b0f9ed8d2072ea4591bbd1a3231be597a605779?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,,2017-07-22T21:49:16Z,0.521,0.808,4.0,-3.852,0.0,0.0526,0.0363,0.0,0.227,0.198,140.077,4.0,False
695,spotify:track:72Qo3U5apeuv91j9BEqJBM,I Don't Wanna Waste My Time,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,spotify:album:6ZksrxRWlJ7ExylPyJwfLJ,In Tongues (Deluxe),spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,2018-02-14,https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767,1,8,164430,https://p.scdn.co/mp3-preview/2bf48c0ecc406e4a0cfa65f3a7008b028ff9a3b4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,64,,2018-04-07T18:34:10Z,0.403,0.234,4.0,-17.865,1.0,0.0531,0.761,0.0618,0.123,0.13,144.226,4.0,False
696,spotify:track:13qqdlSeF8FcxsRyapDMZ0,Changes,"spotify:artist:6HUm6AHJE0oisACMN6NNJ5, spotify:artist:6n28c9qs9hNGriNa72b26u","Faul & Wad Ad, PNAU",spotify:album:2TQZYFed2I2ajTSzwZV7ag,Changes,"spotify:artist:6HUm6AHJE0oisACMN6NNJ5, spotify:artist:6n28c9qs9hNGriNa72b26u","Faul & Wad Ad, PNAU",2013-11-15,https://i.scdn.co/image/ab67616d0000b273b1df10e5de6aeee30f789440,1,1,345173,,False,0,,2018-03-23T04:54:32Z,0.822,0.704,3.0,-8.242,0.0,0.0374,0.00864,0.627,0.0633,0.255,125.999,4.0,True
